0.000000	0.000000	15.000000
0.001000	0.014995	14.990190
0.002000	0.029980	14.980380
0.003000	0.044956	14.970570
0.004000	0.059922	14.960760
0.005000	0.074877	14.950950
0.006000	0.089823	14.941140
0.007000	0.104760	14.931330
0.008000	0.119686	14.921520
0.009000	0.134603	14.911710
0.010000	0.149509	14.901900
0.011000	0.164406	14.892090
0.012000	0.179294	14.882280
0.013000	0.194171	14.872470
0.014000	0.209039	14.862660
0.015000	0.223896	14.852850
0.016000	0.238744	14.843040
0.017000	0.253582	14.833230
0.018000	0.268411	14.823420
0.019000	0.283229	14.813610
0.020000	0.298038	14.803800
0.021000	0.312837	14.793990
0.022000	0.327626	14.784180
0.023000	0.342405	14.774370
0.024000	0.357175	14.764560
0.025000	0.371934	14.754750
0.026000	0.386684	14.744940
0.027000	0.401424	14.735130
0.028000	0.416154	14.725320
0.029000	0.430875	14.715510
0.030000	0.445585	14.705700
0.031000	0.460286	14.695890
0.032000	0.474977	14.686080
0.033000	0.489658	14.676270
0.034000	0.504330	14.666460
0.035000	0.518991	14.656650
0.036000	0.533643	14.646840
0.037000	0.548285	14.637030
0.038000	0.562917	14.627220
0.039000	0.577539	14.617410
0.040000	0.592152	14.607600
0.041000	0.606755	14.597790
0.042000	0.621348	14.587980
0.043000	0.635931	14.578170
0.044000	0.650504	14.568360
0.045000	0.665067	14.558550
0.046000	0.679621	14.548740
0.047000	0.694165	14.538930
0.048000	0.708699	14.529120
0.049000	0.723223	14.519310
0.050000	0.737738	14.509500
0.051000	0.752242	14.499690
0.052000	0.766737	14.489880
0.053000	0.781222	14.480070
0.054000	0.795697	14.470260
0.055000	0.810162	14.460450
0.056000	0.824618	14.450640
0.057000	0.839064	14.440830
0.058000	0.853500	14.431020
0.059000	0.867926	14.421210
0.060000	0.882342	14.411400
0.061000	0.896748	14.401590
0.062000	0.911145	14.391780
0.063000	0.925532	14.381970
0.064000	0.939909	14.372160
0.065000	0.954276	14.362350
0.066000	0.968634	14.352540
0.067000	0.982981	14.342730
0.068000	0.997319	14.332920
0.069000	1.011647	14.323110
0.070000	1.025966	14.313300
0.071000	1.040274	14.303490
0.072000	1.054572	14.293680
0.073000	1.068861	14.283870
0.074000	1.083140	14.274060
0.075000	1.097409	14.264250
0.076000	1.111669	14.254440
0.077000	1.125918	14.244630
0.078000	1.140158	14.234820
0.079000	1.154388	14.225010
0.080000	1.168608	14.215200
0.081000	1.182818	14.205390
0.082000	1.197019	14.195580
0.083000	1.211209	14.185770
0.084000	1.225390	14.175960
0.085000	1.239561	14.166150
0.086000	1.253723	14.156340
0.087000	1.267874	14.146530
0.088000	1.282016	14.136720
0.089000	1.296147	14.126910
0.090000	1.310269	14.117100
0.091000	1.324382	14.107290
0.092000	1.338484	14.097480
0.093000	1.352577	14.087670
0.094000	1.366659	14.077860
0.095000	1.380732	14.068050
0.096000	1.394796	14.058240
0.097000	1.408849	14.048430
0.098000	1.422892	14.038620
0.099000	1.436926	14.028810
0.100000	1.450950	14.019000
0.101000	1.464964	14.009190
0.102000	1.478968	13.999380
0.103000	1.492963	13.989570
0.104000	1.506948	13.979760
0.105000	1.520922	13.969950
0.106000	1.534887	13.960140
0.107000	1.548843	13.950330
0.108000	1.562788	13.940520
0.109000	1.576724	13.930710
0.110000	1.590649	13.920900
0.111000	1.604565	13.911090
0.112000	1.618472	13.901280
0.113000	1.632368	13.891470
0.114000	1.646255	13.881660
0.115000	1.660131	13.871850
0.116000	1.673998	13.862040
0.117000	1.687855	13.852230
0.118000	1.701703	13.842420
0.119000	1.715540	13.832610
0.120000	1.729368	13.822800
0.121000	1.743186	13.812990
0.122000	1.756994	13.803180
0.123000	1.770792	13.793370
0.124000	1.784581	13.783560
0.125000	1.798359	13.773750
0.126000	1.812128	13.763940
0.127000	1.825887	13.754130
0.128000	1.839636	13.744320
0.129000	1.853376	13.734510
0.130000	1.867106	13.724700
0.131000	1.880825	13.714890
0.132000	1.894535	13.705080
0.133000	1.908235	13.695270
0.134000	1.921926	13.685460
0.135000	1.935606	13.675650
0.136000	1.949277	13.665840
0.137000	1.962938	13.656030
0.138000	1.976589	13.646220
0.139000	1.990230	13.636410
0.140000	2.003862	13.626600
0.141000	2.017484	13.616790
0.142000	2.031096	13.606980
0.143000	2.044698	13.597170
0.144000	2.058290	13.587360
0.145000	2.071872	13.577550
0.146000	2.085445	13.567740
0.147000	2.099008	13.557930
0.148000	2.112561	13.548120
0.149000	2.126104	13.538310
0.150000	2.139638	13.528500
0.151000	2.153161	13.518690
0.152000	2.166675	13.508880
0.153000	2.180179	13.499070
0.154000	2.193673	13.489260
0.155000	2.207157	13.479450
0.156000	2.220632	13.469640
0.157000	2.234097	13.459830
0.158000	2.247552	13.450020
0.159000	2.260997	13.440210
0.160000	2.274432	13.430400
0.161000	2.287857	13.420590
0.162000	2.301273	13.410780
0.163000	2.314679	13.400970
0.164000	2.328075	13.391160
0.165000	2.341461	13.381350
0.166000	2.354838	13.371540
0.167000	2.368204	13.361730
0.168000	2.381561	13.351920
0.169000	2.394908	13.342110
0.170000	2.408246	13.332300
0.171000	2.421573	13.322490
0.172000	2.434890	13.312680
0.173000	2.448198	13.302870
0.174000	2.461496	13.293060
0.175000	2.474784	13.283250
0.176000	2.488063	13.273440
0.177000	2.501331	13.263630
0.178000	2.514590	13.253820
0.179000	2.527839	13.244010
0.180000	2.541078	13.234200
0.181000	2.554307	13.224390
0.182000	2.567527	13.214580
0.183000	2.580736	13.204770
0.184000	2.593936	13.194960
0.185000	2.607126	13.185150
0.186000	2.620307	13.175340
0.187000	2.633477	13.165530
0.188000	2.646638	13.155720
0.189000	2.659788	13.145910
0.190000	2.672929	13.136100
0.191000	2.686061	13.126290
0.192000	2.699182	13.116480
0.193000	2.712294	13.106670
0.194000	2.725395	13.096860
0.195000	2.738487	13.087050
0.196000	2.751570	13.077240
0.197000	2.764642	13.067430
0.198000	2.777704	13.057620
0.199000	2.790757	13.047810
0.200000	2.803800	13.038000
0.201000	2.816833	13.028190
0.202000	2.829856	13.018380
0.203000	2.842870	13.008570
0.204000	2.855874	12.998760
0.205000	2.868867	12.988950
0.206000	2.881851	12.979140
0.207000	2.894826	12.969330
0.208000	2.907790	12.959520
0.209000	2.920745	12.949710
0.210000	2.933689	12.939900
0.211000	2.946624	12.930090
0.212000	2.959550	12.920280
0.213000	2.972465	12.910470
0.214000	2.985371	12.900660
0.215000	2.998266	12.890850
0.216000	3.011152	12.881040
0.217000	3.024028	12.871230
0.218000	3.036895	12.861420
0.219000	3.049751	12.851610
0.220000	3.062598	12.841800
0.221000	3.075435	12.831990
0.222000	3.088262	12.822180
0.223000	3.101079	12.812370
0.224000	3.113887	12.802560
0.225000	3.126684	12.792750
0.226000	3.139472	12.782940
0.227000	3.152250	12.773130
0.228000	3.165018	12.763320
0.229000	3.177777	12.753510
0.230000	3.190526	12.743700
0.231000	3.203264	12.733890
0.232000	3.215993	12.724080
0.233000	3.228712	12.714270
0.234000	3.241422	12.704460
0.235000	3.254121	12.694650
0.236000	3.266811	12.684840
0.237000	3.279491	12.675030
0.238000	3.292161	12.665220
0.239000	3.304821	12.655410
0.240000	3.317472	12.645600
0.241000	3.330113	12.635790
0.242000	3.342744	12.625980
0.243000	3.355365	12.616170
0.244000	3.367976	12.606360
0.245000	3.380577	12.596550
0.246000	3.393169	12.586740
0.247000	3.405751	12.576930
0.248000	3.418323	12.567120
0.249000	3.430885	12.557310
0.250000	3.443437	12.547500
0.251000	3.455980	12.537690
0.252000	3.468513	12.527880
0.253000	3.481036	12.518070
0.254000	3.493549	12.508260
0.255000	3.506052	12.498450
0.256000	3.518546	12.488640
0.257000	3.531030	12.478830
0.258000	3.543504	12.469020
0.259000	3.555968	12.459210
0.260000	3.568422	12.449400
0.261000	3.580866	12.439590
0.262000	3.593301	12.429780
0.263000	3.605726	12.419970
0.264000	3.618141	12.410160
0.265000	3.630546	12.400350
0.266000	3.642942	12.390540
0.267000	3.655327	12.380730
0.268000	3.667703	12.370920
0.269000	3.680069	12.361110
0.270000	3.692426	12.351300
0.271000	3.704772	12.341490
0.272000	3.717108	12.331680
0.273000	3.729435	12.321870
0.274000	3.741752	12.312060
0.275000	3.754059	12.302250
0.276000	3.766357	12.292440
0.277000	3.778644	12.282630
0.278000	3.790922	12.272820
0.279000	3.803190	12.263010
0.280000	3.815448	12.253200
0.281000	3.827696	12.243390
0.282000	3.839935	12.233580
0.283000	3.852163	12.223770
0.284000	3.864382	12.213960
0.285000	3.876591	12.204150
0.286000	3.888791	12.194340
0.287000	3.900980	12.184530
0.288000	3.913160	12.174720
0.289000	3.925329	12.164910
0.290000	3.937489	12.155100
0.291000	3.949640	12.145290
0.292000	3.961780	12.135480
0.293000	3.973911	12.125670
0.294000	3.986031	12.115860
0.295000	3.998142	12.106050
0.296000	4.010244	12.096240
0.297000	4.022335	12.086430
0.298000	4.034416	12.076620
0.299000	4.046488	12.066810
0.300000	4.058550	12.057000
0.301000	4.070602	12.047190
0.302000	4.082644	12.037380
0.303000	4.094677	12.027570
0.304000	4.106700	12.017760
0.305000	4.118712	12.007950
0.306000	4.130715	11.998140
0.307000	4.142709	11.988330
0.308000	4.154692	11.978520
0.309000	4.166666	11.968710
0.310000	4.178630	11.958900
0.311000	4.190583	11.949090
0.312000	4.202528	11.939280
0.313000	4.214462	11.929470
0.314000	4.226387	11.919660
0.315000	4.238301	11.909850
0.316000	4.250206	11.900040
0.317000	4.262101	11.890230
0.318000	4.273987	11.880420
0.319000	4.285862	11.870610
0.320000	4.297728	11.860800
0.321000	4.309584	11.850990
0.322000	4.321430	11.841180
0.323000	4.333266	11.831370
0.324000	4.345093	11.821560
0.325000	4.356909	11.811750
0.326000	4.368716	11.801940
0.327000	4.380513	11.792130
0.328000	4.392300	11.782320
0.329000	4.404078	11.772510
0.330000	4.415845	11.762700
0.331000	4.427603	11.752890
0.332000	4.439351	11.743080
0.333000	4.451089	11.733270
0.334000	4.462818	11.723460
0.335000	4.474536	11.713650
0.336000	4.486245	11.703840
0.337000	4.497944	11.694030
0.338000	4.509633	11.684220
0.339000	4.521312	11.674410
0.340000	4.532982	11.664600
0.341000	4.544642	11.654790
0.342000	4.556292	11.644980
0.343000	4.567932	11.635170
0.344000	4.579562	11.625360
0.345000	4.591182	11.615550
0.346000	4.602793	11.605740
0.347000	4.614394	11.595930
0.348000	4.625985	11.586120
0.349000	4.637566	11.576310
0.350000	4.649138	11.566500
0.351000	4.660699	11.556690
0.352000	4.672251	11.546880
0.353000	4.683793	11.537070
0.354000	4.695325	11.527260
0.355000	4.706847	11.517450
0.356000	4.718360	11.507640
0.357000	4.729863	11.497830
0.358000	4.741356	11.488020
0.359000	4.752839	11.478210
0.360000	4.764312	11.468400
0.361000	4.775775	11.458590
0.362000	4.787229	11.448780
0.363000	4.798673	11.438970
0.364000	4.810107	11.429160
0.365000	4.821531	11.419350
0.366000	4.832946	11.409540
0.367000	4.844350	11.399730
0.368000	4.855745	11.389920
0.369000	4.867130	11.380110
0.370000	4.878506	11.370300
0.371000	4.889871	11.360490
0.372000	4.901226	11.350680
0.373000	4.912572	11.340870
0.374000	4.923908	11.331060
0.375000	4.935234	11.321250
0.376000	4.946551	11.311440
0.377000	4.957857	11.301630
0.378000	4.969154	11.291820
0.379000	4.980441	11.282010
0.380000	4.991718	11.272200
0.381000	5.002985	11.262390
0.382000	5.014243	11.252580
0.383000	5.025490	11.242770
0.384000	5.036728	11.232960
0.385000	5.047956	11.223150
0.386000	5.059175	11.213340
0.387000	5.070383	11.203530
0.388000	5.081582	11.193720
